date,number_of_game,day_of_week,v_name,v_league,v_game_number,h_name,h_league,h_game_number,v_score,h_score,,,,,,,,,,
20120619,0,Tue,SFN,NL,69,ANA,AL,69,5,12,,,,,,,,,,
20120619,0,Tue,MIA,NL,67,BOS,AL,67,5,7,,,,,,,,,,
20120619,0,Tue,CHN,NL,68,CHA,AL,68,2,1,,,,,,,,,,
20120619,0,Tue,CIN,NL,67,CLE,AL,67,2,3,,,,,,,,,,
20120619,0,Tue,SLN,NL,68,DET,AL,67,3,6,,,,,,,,,,
20120619,0,Tue,ATL,NL,68,NYA,AL,67,4,3,,,,,,,,,,
20120619,0,Tue,LAN,NL,68,OAK,AL,68,0,3,,,,,,,,,,
20120619,0,Tue,SEA,AL,70,ARI,NL,68,12,9,,,,,,,,,,
20120619,0,Tue,KCA,AL,66,HOU,NL,68,2,0,,,,,,,,,,
20120619,0,Tue,TOR,AL,68,MIL,NL,68,10,9,,,,,,,,,,
20120619,0,Tue,BAL,AL,68,NYN,NL,69,0,5,,,,,,,,,,
20120619,0,Tue,COL,NL,66,PHI,NL,69,2,7,,,,,,,,,,
20120619,0,Tue,MIN,AL,66,PIT,NL,66,2,7,,,,,,,,,,
20120619,0,Tue,TEX,AL,69,SDN,NL,69,7,3,,,,,,,,,,
20120619,0,Tue,TBA,AL,67,WAS,NL,65,5,4,,,,,,,,,,
20120618,0,Mon,SFN,NL,68,ANA,AL,68,5,3,,,,,,,,,,
20120618,0,Mon,CHN,NL,67,CHA,AL,67,12,3,,,,,,,,,,
20120618,0,Mon,CIN,NL,66,CLE,AL,66,9,10,,,,,,,,,,
20120618,0,Mon,ATL,NL,67,NYA,AL,66,2,6,,,,,,,,,,
20120618,0,Mon,SEA,AL,69,ARI,NL,67,1,7,,,,,,,,,,
20120618,0,Mon,KCA,AL,65,HOU,NL,67,7,9,,,,,,,,,,
20120618,0,Mon,TOR,AL,67,MIL,NL,67,6,7,,,,,,,,,,
20120618,0,Mon,BAL,AL,67,NYN,NL,68,0,5,,,,,,,,,,
20120618,0,Mon,TEX,AL,68,SDN,NL,68,2,1,,,,,,,,,,
20120617,0,Sun,ARI,NL,66,ANA,AL,67,0,2,,,,,,,,,,
20120617,0,Sun,PIT,NL,65,CLE,AL,65,9,5,,,,,,,,,,
20120617,0,Sun,COL,NL,65,DET,AL,66,0,5,,,,,,,,,,
20120617,0,Sun,MIL,NL,66,MIN,AL,65,4,5,,,,,,,,,,
20120617,0,Sun,SDN,NL,67,OAK,AL,67,2,1,,,,,,,,,,
20120617,0,Sun,SFN,NL,67,SEA,AL,68,1,2,,,,,,,,,,
20120617,0,Sun,MIA,NL,66,TBA,AL,66,0,3,,,,,,,,,,
20120617,0,Sun,HOU,NL,66,TEX,AL,67,3,9,,,,,,,,,,
20120617,0,Sun,PHI,NL,68,TOR,AL,66,2,6,,,,,,,,,,
20120617,0,Sun,BAL,AL,66,ATL,NL,66,2,0,,,,,,,,,,
20120617,0,Sun,BOS,AL,66,CHN,NL,66,7,4,,,,,,,,,,
20120617,0,Sun,CHA,AL,66,LAN,NL,67,1,2,,,,,,,,,,
20120617,0,Sun,CIN,NL,65,NYN,NL,67,3,1,,,,,,,,,,
20120617,0,Sun,KCA,AL,64,SLN,NL,67,5,3,,,,,,,,,,
20120617,0,Sun,NYA,AL,65,WAS,NL,64,4,1,,,,,,,,,,
20120616,0,Sat,ARI,NL,65,ANA,AL,66,0,2,,,,,,,,,,
20120616,0,Sat,PIT,NL,64,CLE,AL,64,9,2,,,,,,,,,,
20120616,0,Sat,COL,NL,64,DET,AL,65,1,4,,,,,,,,,,
20120616,0,Sat,MIL,NL,65,MIN,AL,64,6,2,,,,,,,,,,
20120616,0,Sat,SDN,NL,66,OAK,AL,66,4,6,,,,,,,,,,
20120616,0,Sat,SFN,NL,66,SEA,AL,67,4,7,,,,,,,,,,
20120616,0,Sat,MIA,NL,65,TBA,AL,65,4,3,,,,,,,,,,
20120616,0,Sat,HOU,NL,65,TEX,AL,66,3,8,,,,,,,,,,
20120616,0,Sat,PHI,NL,67,TOR,AL,65,5,6,,,,,,,,,,
20120616,0,Sat,BAL,AL,65,ATL,NL,65,5,0,,,,,,,,,,
20120616,0,Sat,BOS,AL,65,CHN,NL,65,4,3,,,,,,,,,,
20120616,0,Sat,CHA,AL,65,LAN,NL,66,5,4,,,,,,,,,,
20120616,0,Sat,CIN,NL,64,NYN,NL,66,4,1,,,,,,,,,,
20120616,0,Sat,KCA,AL,63,SLN,NL,66,7,10,,,,,,,,,,
20120616,0,Sat,NYA,AL,64,WAS,NL,63,5,3,,,,,,,,,,
20120615,0,Fri,ARI,NL,64,ANA,AL,65,5,0,,,,,,,,,,
20120615,0,Fri,PIT,NL,63,CLE,AL,63,0,2,,,,,,,,,,
20120615,0,Fri,COL,NL,63,DET,AL,64,12,4,,,,,,,,,,
20120615,0,Fri,MIL,NL,64,MIN,AL,63,5,3,,,,,,,,,,
20120615,0,Fri,SDN,NL,65,OAK,AL,65,2,10,,,,,,,,,,
20120615,0,Fri,SFN,NL,65,SEA,AL,66,4,2,,,,,,,,,,
20120615,0,Fri,MIA,NL,64,TBA,AL,64,0,11,,,,,,,,,,
20120615,0,Fri,HOU,NL,64,TEX,AL,65,2,6,,,,,,,,,,
20120615,0,Fri,PHI,NL,66,TOR,AL,64,0,3,,,,,,,,,,
20120615,0,Fri,BAL,AL,64,ATL,NL,64,2,4,,,,,,,,,,
20120615,0,Fri,BOS,AL,64,CHN,NL,64,0,3,,,,,,,,,,
20120615,0,Fri,CHA,AL,64,LAN,NL,65,6,7,,,,,,,,,,
20120615,0,Fri,CIN,NL,63,NYN,NL,65,7,3,,,,,,,,,,
20120615,0,Fri,KCA,AL,62,SLN,NL,65,3,2,,,,,,,,,,
20120615,0,Fri,NYA,AL,63,WAS,NL,62,7,2,,,,,,,,,,
20120614,0,Thu,PIT,NL,62,BAL,AL,63,6,12,,,,,,,,,,
20120614,0,Thu,MIL,NL,63,KCA,AL,61,3,4,,,,,,,,,,
20120614,0,Thu,PHI,NL,65,MIN,AL,62,6,1,,,,,,,,,,
20120614,0,Thu,SDN,NL,64,SEA,AL,65,6,2,,,,,,,,,,
20120614,0,Thu,NYN,NL,64,TBA,AL,63,9,6,,,,,,,,,,
20120614,0,Thu,ARI,NL,63,TEX,AL,64,11,3,,,,,,,,,,
20120614,0,Thu,DET,AL,63,CHN,NL,63,5,3,,,,,,,,,,
20120614,0,Thu,CLE,AL,62,CIN,NL,62,5,12,,,,,,,,,,
20120614,0,Thu,OAK,AL,64,COL,NL,62,8,2,,,,,,,,,,
20120614,0,Thu,HOU,NL,63,SFN,NL,64,6,3,,,,,,,,,,
20120614,0,Thu,CHA,AL,63,SLN,NL,64,3,5,,,,,,,,,,
20120613,0,Wed,PIT,NL,61,BAL,AL,62,1,7,,,,,,,,,,
20120613,0,Wed,MIL,NL,62,KCA,AL,60,3,4,,,,,,,,,,
20120613,0,Wed,PHI,NL,64,MIN,AL,61,9,8,,,,,,,,,,
20120613,0,Wed,SDN,NL,63,SEA,AL,64,1,0,,,,,,,,,,
20120613,0,Wed,NYN,NL,63,TBA,AL,62,9,1,,,,,,,,,,
20120613,0,Wed,ARI,NL,62,TEX,AL,63,0,1,,,,,,,,,,
20120613,0,Wed,WAS,NL,61,TOR,AL,63,6,2,,,,,,,,,,
20120613,0,Wed,NYA,AL,62,ATL,NL,63,3,2,,,,,,,,,,
20120613,0,Wed,DET,AL,62,CHN,NL,62,8,4,,,,,,,,,,
20120613,0,Wed,CLE,AL,61,CIN,NL,61,3,5,,,,,,,,,,
20120613,0,Wed,OAK,AL,63,COL,NL,61,10,8,,,,,,,,,,
20120613,0,Wed,ANA,AL,64,LAN,NL,64,2,1,,,,,,,,,,
20120613,0,Wed,BOS,AL,63,MIA,NL,63,10,2,,,,,,,,,,
20120613,0,Wed,HOU,NL,62,SFN,NL,63,0,10,,,,,,,,,,
20120613,0,Wed,CHA,AL,62,SLN,NL,63,0,1,,,,,,,,,,
20120612,0,Tue,PIT,NL,60,BAL,AL,61,6,8,,,,,,,,,,
20120612,0,Tue,MIL,NL,61,KCA,AL,59,1,2,,,,,,,,,,
20120612,0,Tue,PHI,NL,63,MIN,AL,60,7,11,,,,,,,,,,
20120612,0,Tue,SDN,NL,62,SEA,AL,63,5,4,,,,,,,,,,
20120612,0,Tue,NYN,NL,62,TBA,AL,61,11,2,,,,,,,,,,
20120612,0,Tue,ARI,NL,61,TEX,AL,62,1,9,,,,,,,,,,
20120612,0,Tue,WAS,NL,60,TOR,AL,62,4,2,,,,,,,,,,
20120612,0,Tue,NYA,AL,61,ATL,NL,62,6,4,,,,,,,,,,
20120612,0,Tue,DET,AL,61,CHN,NL,61,3,4,,,,,,,,,,
20120612,0,Tue,CLE,AL,60,CIN,NL,60,1,7,,,,,,,,,,
20120612,0,Tue,OAK,AL,62,COL,NL,60,8,5,,,,,,,,,,
20120612,0,Tue,ANA,AL,63,LAN,NL,63,2,5,,,,,,,,,,
20120612,0,Tue,BOS,AL,62,MIA,NL,62,2,1,,,,,,,,,,
20120612,0,Tue,HOU,NL,61,SFN,NL,62,3,6,,,,,,,,,,
20120612,0,Tue,CHA,AL,61,SLN,NL,62,6,1,,,,,,,,,,
20120611,0,Mon,WAS,NL,59,TOR,AL,61,6,3,,,,,,,,,,
20120611,0,Mon,NYA,AL,60,ATL,NL,61,3,0,,,,,,,,,,
20120611,0,Mon,ANA,AL,62,LAN,NL,62,3,2,,,,,,,,,,
20120611,0,Mon,BOS,AL,61,MIA,NL,61,1,4,,,,,,,,,,
20120610,0,Sun,PHI,NL,62,BAL,AL,60,4,5,,,,,,,,,,
20120610,0,Sun,WAS,NL,58,BOS,AL,60,4,3,,,,,,,,,,
20120610,0,Sun,HOU,NL,60,CHA,AL,60,11,9,,,,,,,,,,
20120610,0,Sun,CHN,NL,60,MIN,AL,59,8,2,,,,,,,,,,
20120610,0,Sun,NYN,NL,61,NYA,AL,59,4,5,,,,,,,,,,
20120610,0,Sun,LAN,NL,61,SEA,AL,62,8,2,,,,,,,,,,
20120610,0,Sun,OAK,AL,61,ARI,NL,60,3,4,,,,,,,,,,
20120610,0,Sun,TOR,AL,60,ATL,NL,60,12,4,,,,,,,,,,
20120610,0,Sun,DET,AL,60,CIN,NL,59,7,6,,,,,,,,,,
20120610,0,Sun,ANA,AL,61,COL,NL,59,10,8,,,,,,,,,,
20120610,0,Sun,TBA,AL,60,MIA,NL,60,4,2,,,,,,,,,,
20120610,0,Sun,SDN,NL,61,MIL,NL,60,5,6,,,,,,,,,,
20120610,0,Sun,KCA,AL,58,PIT,NL,59,2,3,,,,,,,,,,
20120610,0,Sun,TEX,AL,61,SFN,NL,61,5,0,,,,,,,,,,
20120610,0,Sun,CLE,AL,59,SLN,NL,61,4,1,,,,,,,,,,
20120609,0,Sat,PHI,NL,61,BAL,AL,59,4,6,,,,,,,,,,
20120609,0,Sat,WAS,NL,57,BOS,AL,59,4,2,,,,,,,,,,
20120609,0,Sat,HOU,NL,59,CHA,AL,59,1,10,,,,,,,,,,
20120609,0,Sat,CHN,NL,59,MIN,AL,58,3,11,,,,,,,,,,
20120609,0,Sat,NYN,NL,60,NYA,AL,58,2,4,,,,,,,,,,
20120609,0,Sat,LAN,NL,60,SEA,AL,61,8,3,,,,,,,,,,
20120609,0,Sat,OAK,AL,60,ARI,NL,59,3,8,,,,,,,,,,
20120609,0,Sat,TOR,AL,59,ATL,NL,59,2,5,,,,,,,,,,
20120609,0,Sat,DET,AL,59,CIN,NL,58,3,2,,,,,,,,,,
20120609,0,Sat,ANA,AL,60,COL,NL,58,11,5,,,,,,,,,,
20120609,0,Sat,TBA,AL,59,MIA,NL,59,13,4,,,,,,,,,,
20120609,0,Sat,SDN,NL,60,MIL,NL,59,5,2,,,,,,,,,,
20120609,0,Sat,KCA,AL,57,PIT,NL,58,3,5,,,,,,,,,,
20120609,0,Sat,TEX,AL,60,SFN,NL,60,2,5,,,,,,,,,,
20120609,0,Sat,CLE,AL,58,SLN,NL,60,0,2,,,,,,,,,,
20120608,0,Fri,PHI,NL,60,BAL,AL,58,9,6,,,,,,,,,,
20120608,0,Fri,WAS,NL,56,BOS,AL,58,7,4,,,,,,,,,,
20120608,0,Fri,HOU,NL,58,CHA,AL,58,8,3,,,,,,,,,,
20120608,0,Fri,CHN,NL,58,MIN,AL,57,7,8,,,,,,,,,,
20120608,0,Fri,NYN,NL,59,NYA,AL,57,1,9,,,,,,,,,,
20120608,0,Fri,LAN,NL,59,SEA,AL,60,0,1,,,,,,,,,,
20120608,0,Fri,OAK,AL,59,ARI,NL,58,8,9,,,,,,,,,,
20120608,0,Fri,TOR,AL,58,ATL,NL,58,3,4,,,,,,,,,,
20120608,0,Fri,DET,AL,58,CIN,NL,57,5,6,,,,,,,,,,
20120608,0,Fri,ANA,AL,59,COL,NL,57,7,2,,,,,,,,,,
20120608,0,Fri,TBA,AL,58,MIA,NL,58,5,1,,,,,,,,,,
20120608,0,Fri,SDN,NL,59,MIL,NL,58,5,9,,,,,,,,,,
20120608,0,Fri,KCA,AL,56,PIT,NL,57,2,4,,,,,,,,,,
20120608,0,Fri,TEX,AL,59,SFN,NL,59,5,0,,,,,,,,,,
20120608,0,Fri,CLE,AL,57,SLN,NL,59,6,2,,,,,,,,,,
20120607,0,Thu,BAL,AL,57,BOS,AL,57,0,7,,,,,,,,,,
20120607,0,Thu,TOR,AL,57,CHA,AL,57,3,4,,,,,,,,,,
20120607,0,Thu,CLE,AL,56,DET,AL,57,5,7,,,,,,,,,,
20120607,0,Thu,TBA,AL,57,NYA,AL,56,7,3,,,,,,,,,,
20120607,0,Thu,TEX,AL,58,OAK,AL,58,1,7,,,,,,,,,,
20120607,0,Thu,PIT,NL,56,CIN,NL,56,5,4,,,,,,,,,,
20120607,0,Thu,SLN,NL,58,HOU,NL,57,14,2,,,,,,,,,,
20120607,0,Thu,ATL,NL,57,MIA,NL,57,8,2,,,,,,,,,,
20120607,0,Thu,CHN,NL,57,MIL,NL,57,3,4,,,,,,,,,,
20120607,0,Thu,LAN,NL,58,PHI,NL,59,8,3,,,,,,,,,,
20120607,0,Thu,SFN,NL,58,SDN,NL,58,8,3,,,,,,,,,,
20120607,0,Thu,NYN,NL,58,WAS,NL,55,3,1,,,,,,,,,,
20120606,0,Wed,SEA,AL,59,ANA,AL,58,8,6,,,,,,,,,,
20120606,0,Wed,BAL,AL,56,BOS,AL,56,2,1,,,,,,,,,,
20120606,0,Wed,TOR,AL,56,CHA,AL,56,4,0,,,,,,,,,,
20120606,0,Wed,CLE,AL,55,DET,AL,56,9,6,,,,,,,,,,
20120606,0,Wed,MIN,AL,56,KCA,AL,55,4,2,,,,,,,,,,
20120606,0,Wed,TBA,AL,56,NYA,AL,55,1,4,,,,,,,,,,
20120606,0,Wed,TEX,AL,57,OAK,AL,57,0,2,,,,,,,,,,
20120606,0,Wed,COL,NL,56,ARI,NL,57,1,6,,,,,,,,,,
20120606,0,Wed,PIT,NL,55,CIN,NL,55,4,5,,,,,,,,,,
20120606,0,Wed,SLN,NL,57,HOU,NL,56,4,3,,,,,,,,,,
20120606,0,Wed,ATL,NL,56,MIA,NL,56,2,1,,,,,,,,,,
20120606,0,Wed,CHN,NL,56,MIL,NL,56,0,8,,,,,,,,,,
20120606,0,Wed,LAN,NL,57,PHI,NL,58,6,5,,,,,,,,,,
20120606,0,Wed,SFN,NL,57,SDN,NL,57,6,5,,,,,,,,,,
20120606,0,Wed,NYN,NL,57,WAS,NL,54,3,5,,,,,,,,,,
20120605,0,Tue,SEA,AL,58,ANA,AL,57,1,6,,,,,,,,,,
20120605,0,Tue,BAL,AL,55,BOS,AL,55,8,6,,,,,,,,,,
20120605,0,Tue,TOR,AL,55,CHA,AL,55,9,5,,,,,,,,,,
20120605,0,Tue,CLE,AL,54,DET,AL,55,4,2,,,,,,,,,,
20120605,0,Tue,MIN,AL,55,KCA,AL,54,0,1,,,,,,,,,,
20120605,0,Tue,TBA,AL,55,NYA,AL,54,0,7,,,,,,,,,,
20120605,0,Tue,TEX,AL,56,OAK,AL,56,6,3,,,,,,,,,,
20120605,0,Tue,COL,NL,55,ARI,NL,56,0,10,,,,,,,,,,
20120605,0,Tue,PIT,NL,54,CIN,NL,54,8,4,,,,,,,,,,
20120605,0,Tue,SLN,NL,56,HOU,NL,55,8,9,,,,,,,,,,
20120605,0,Tue,ATL,NL,55,MIA,NL,55,11,0,,,,,,,,,,
20120605,0,Tue,CHN,NL,55,MIL,NL,55,10,0,,,,,,,,,,
20120605,0,Tue,LAN,NL,56,PHI,NL,57,2,1,,,,,,,,,,
20120605,0,Tue,SFN,NL,56,SDN,NL,56,5,6,,,,,,,,,,
20120605,0,Tue,NYN,NL,56,WAS,NL,53,6,7,,,,,,,,,,
20120604,0,Mon,SEA,AL,57,ANA,AL,56,8,6,,,,,,,,,,
20120604,0,Mon,MIN,AL,54,KCA,AL,53,10,7,,,,,,,,,,
20120604,0,Mon,TEX,AL,55,OAK,AL,55,1,12,,,,,,,,,,
20120604,0,Mon,COL,NL,54,ARI,NL,55,4,0,,,,,,,,,,
20120604,0,Mon,SLN,NL,55,NYN,NL,55,5,4,,,,,,,,,,
20120604,0,Mon,LAN,NL,55,PHI,NL,56,4,3,,,,,,,,,,
20120604,0,Mon,CHN,NL,54,SFN,NL,55,2,3,,,,,,,,,,
20120603,0,Sun,TEX,AL,54,ANA,AL,55,7,3,,,,,,,,,,
20120603,0,Sun,SEA,AL,56,CHA,AL,54,2,4,,,,,,,,,,
20120603,0,Sun,MIN,AL,53,CLE,AL,53,6,3,,,,,,,,,,
20120603,0,Sun,NYA,AL,53,DET,AL,54,5,1,,,,,,,,,,
20120603,0,Sun,OAK,AL,54,KCA,AL,52,0,2,,,,,,,,,,
20120603,0,Sun,BAL,AL,54,TBA,AL,54,4,8,,,,,,,,,,
20120603,0,Sun,BOS,AL,54,TOR,AL,54,1,5,,,,,,,,,,
20120603,0,Sun,LAN,NL,54,COL,NL,53,2,3,,,,,,,,,,
20120603,0,Sun,CIN,NL,53,HOU,NL,54,3,5,,,,,,,,,,
20120603,0,Sun,PIT,NL,53,MIL,NL,54,6,5,,,,,,,,,,
20120603,0,Sun,SLN,NL,54,NYN,NL,54,1,6,,,,,,,,,,
20120603,0,Sun,MIA,NL,54,PHI,NL,55,5,1,,,,,,,,,,
20120603,0,Sun,ARI,NL,54,SDN,NL,55,6,0,,,,,,,,,,
20120603,0,Sun,CHN,NL,53,SFN,NL,54,0,2,,,,,,,,,,
20120603,0,Sun,ATL,NL,54,WAS,NL,52,3,2,,,,,,,,,,
20120602,0,Sat,TEX,AL,53,ANA,AL,54,2,3,,,,,,,,,,
20120602,0,Sat,SEA,AL,55,CHA,AL,53,10,8,,,,,,,,,,
20120602,0,Sat,MIN,AL,52,CLE,AL,52,7,4,,,,,,,,,,
20120602,0,Sat,NYA,AL,52,DET,AL,53,3,4,,,,,,,,,,
20120602,0,Sat,OAK,AL,53,KCA,AL,51,9,3,,,,,,,,,,
20120602,0,Sat,BAL,AL,53,TBA,AL,53,2,1,,,,,,,,,,
20120602,0,Sat,BOS,AL,53,TOR,AL,53,7,4,,,,,,,,,,
20120602,0,Sat,LAN,NL,53,COL,NL,52,6,2,,,,,,,,,,
20120602,0,Sat,CIN,NL,52,HOU,NL,53,12,9,,,,,,,,,,
20120602,0,Sat,PIT,NL,52,MIL,NL,53,1,5,,,,,,,,,,
20120602,0,Sat,SLN,NL,53,NYN,NL,53,0,5,,,,,,,,,,
20120602,0,Sat,MIA,NL,53,PHI,NL,54,5,4,,,,,,,,,,
20120602,0,Sat,ARI,NL,53,SDN,NL,54,4,2,,,,,,,,,,
20120602,0,Sat,CHN,NL,52,SFN,NL,53,1,2,,,,,,,,,,
20120602,0,Sat,ATL,NL,53,WAS,NL,51,0,2,,,,,,,,,,
20120601,0,Fri,TEX,AL,52,ANA,AL,53,2,4,,,,,,,,,,
20120601,0,Fri,SEA,AL,54,CHA,AL,52,4,7,,,,,,,,,,
20120601,0,Fri,MIN,AL,51,CLE,AL,51,1,7,,,,,,,,,,
20120601,0,Fri,NYA,AL,51,DET,AL,52,9,4,,,,,,,,,,
20120601,0,Fri,OAK,AL,52,KCA,AL,50,0,2,,,,,,,,,,
20120601,0,Fri,BAL,AL,52,TBA,AL,52,0,5,,,,,,,,,,
20120601,0,Fri,BOS,AL,52,TOR,AL,52,7,2,,,,,,,,,,
20120601,0,Fri,LAN,NL,52,COL,NL,51,3,13,,,,,,,,,,
20120601,0,Fri,CIN,NL,51,HOU,NL,52,4,1,,,,,,,,,,
20120601,0,Fri,PIT,NL,51,MIL,NL,52,8,2,,,,,,,,,,
20120601,0,Fri,SLN,NL,52,NYN,NL,52,0,8,,,,,,,,,,
20120601,0,Fri,MIA,NL,52,PHI,NL,53,4,6,,,,,,,,,,
20120601,0,Fri,ARI,NL,52,SDN,NL,53,1,7,,,,,,,,,,
20120601,0,Fri,CHN,NL,51,SFN,NL,52,3,4,,,,,,,,,,
20120531,0,Thu,DET,AL,51,BOS,AL,51,7,3,,,,,,,,,,
20120531,0,Thu,HOU,NL,51,COL,NL,50,5,11,,,,,,,,,,
20120531,0,Thu,MIL,NL,51,LAN,NL,51,6,2,,,,,,,,,,
20120530,0,Wed,NYA,AL,50,ANA,AL,52,6,5,,,,,,,,,,
20120530,0,Wed,DET,AL,50,BOS,AL,50,4,6,,,,,,,,,,
20120530,0,Wed,KCA,AL,49,CLE,AL,50,6,3,,,,,,,,,,
20120530,0,Wed,OAK,AL,51,MIN,AL,50,0,4,,,,,,,,,,
20120530,0,Wed,CHA,AL,51,TBA,AL,51,4,3,,,,,,,,,,
20120530,0,Wed,SEA,AL,53,TEX,AL,51,21,8,,,,,,,,,,
20120530,0,Wed,BAL,AL,51,TOR,AL,51,1,4,,,,,,,,,,
20120530,0,Wed,SLN,NL,51,ATL,NL,52,7,10,,,,,,,,,,
20120530,0,Wed,SDN,NL,52,CHN,NL,50,6,8,,,,,,,,,,
20120530,0,Wed,HOU,NL,50,COL,NL,49,5,13,,,,,,,,,,
20120530,0,Wed,MIL,NL,50,LAN,NL,50,6,3,,,,,,,,,,
20120530,0,Wed,WAS,NL,50,MIA,NL,51,3,5,,,,,,,,,,
20120530,0,Wed,PHI,NL,52,NYN,NL,51,10,6,,,,,,,,,,
20120530,0,Wed,CIN,NL,50,PIT,NL,50,1,2,,,,,,,,,,
20120530,0,Wed,ARI,NL,51,SFN,NL,51,4,1,,,,,,,,,,
20120529,0,Tue,NYA,AL,49,ANA,AL,51,1,5,,,,,,,,,,
20120529,0,Tue,DET,AL,49,BOS,AL,49,3,6,,,,,,,,,,
20120529,0,Tue,KCA,AL,48,CLE,AL,49,8,2,,,,,,,,,,
20120529,0,Tue,OAK,AL,50,MIN,AL,49,2,3,,,,,,,,,,
20120529,0,Tue,CHA,AL,50,TBA,AL,50,7,2,,,,,,,,,,
20120529,0,Tue,SEA,AL,52,TEX,AL,50,10,3,,,,,,,,,,
20120529,0,Tue,BAL,AL,50,TOR,AL,50,6,8,,,,,,,,,,
20120529,0,Tue,SLN,NL,50,ATL,NL,51,4,5,,,,,,,,,,
20120529,0,Tue,SDN,NL,51,CHN,NL,49,3,5,,,,,,,,,,
20120529,0,Tue,MIL,NL,49,LAN,NL,49,2,1,,,,,,,,,,
20120529,0,Tue,WAS,NL,49,MIA,NL,50,1,3,,,,,,,,,,
20120529,0,Tue,PHI,NL,51,NYN,NL,50,3,6,,,,,,,,,,
20120529,0,Tue,CIN,NL,49,PIT,NL,49,8,1,,,,,,,,,,
20120529,0,Tue,ARI,NL,50,SFN,NL,50,1,3,,,,,,,,,,
20120528,0,Mon,NYA,AL,48,ANA,AL,50,8,9,,,,,,,,,,
20120528,0,Mon,DET,AL,48,BOS,AL,48,4,7,,,,,,,,,,
20120528,0,Mon,KCA,AL,47,CLE,AL,48,5,8,,,,,,,,,,
20120528,0,Mon,OAK,AL,49,MIN,AL,48,4,5,,,,,,,,,,
20120528,0,Mon,CHA,AL,49,TBA,AL,49,2,1,,,,,,,,,,
20120528,0,Mon,SEA,AL,51,TEX,AL,49,2,4,,,,,,,,,,
20120528,0,Mon,BAL,AL,49,TOR,AL,49,2,6,,,,,,,,,,
20120528,0,Mon,SLN,NL,49,ATL,NL,50,8,2,,,,,,,,,,
20120528,0,Mon,SDN,NL,50,CHN,NL,48,7,11,,,,,,,,,,
20120528,1,Mon,HOU,NL,48,COL,NL,47,7,9,,,,,,,,,,
20120528,2,Mon,HOU,NL,49,COL,NL,48,6,7,,,,,,,,,,
20120528,0,Mon,MIL,NL,48,LAN,NL,48,3,2,,,,,,,,,,
20120528,0,Mon,WAS,NL,48,MIA,NL,49,3,5,,,,,,,,,,
20120528,0,Mon,PHI,NL,50,NYN,NL,49,8,4,,,,,,,,,,
20120528,0,Mon,CIN,NL,48,PIT,NL,48,1,4,,,,,,,,,,
20120528,0,Mon,ARI,NL,49,SFN,NL,49,2,4,,,,,,,,,,
20120527,0,Sun,KCA,AL,46,BAL,AL,48,4,2,,,,,,,,,,
20120527,0,Sun,TBA,AL,48,BOS,AL,47,4,3,,,,,,,,,,
20120527,0,Sun,CLE,AL,47,CHA,AL,48,6,12,,,,,,,,,,
20120527,0,Sun,DET,AL,47,MIN,AL,47,4,3,,,,,,,,,,
20120527,0,Sun,NYA,AL,47,OAK,AL,48,2,0,,,,,,,,,,
20120527,0,Sun,ANA,AL,49,SEA,AL,50,4,2,,,,,,,,,,
20120527,0,Sun,TOR,AL,48,TEX,AL,48,6,12,,,,,,,,,,
20120527,0,Sun,MIL,NL,47,ARI,NL,48,3,4,,,,,,,,,,
20120527,0,Sun,WAS,NL,47,ATL,NL,49,7,2,,,,,,,,,,
20120527,0,Sun,COL,NL,46,CIN,NL,47,5,7,,,,,,,,,,
20120527,0,Sun,HOU,NL,47,LAN,NL,47,1,5,,,,,,,,,,
20120527,0,Sun,SFN,NL,48,MIA,NL,48,3,2,,,,,,,,,,
20120527,0,Sun,SDN,NL,49,NYN,NL,48,0,2,,,,,,,,,,
20120527,0,Sun,CHN,NL,47,PIT,NL,47,4,10,,,,,,,,,,
20120527,0,Sun,PHI,NL,49,SLN,NL,48,3,8,,,,,,,,,,
20120526,0,Sat,KCA,AL,45,BAL,AL,47,4,3,,,,,,,,,,
20120526,0,Sat,TBA,AL,47,BOS,AL,46,2,3,,,,,,,,,,
20120526,0,Sat,CLE,AL,46,CHA,AL,47,7,14,,,,,,,,,,
20120526,0,Sat,DET,AL,46,MIN,AL,46,6,3,,,,,,,,,,
